op_id,h1,h2,h3,h4,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
221,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[216],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
223,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[221],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
225,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[219, 223]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
226,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[204, 225]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
227,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[181],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
229,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[227],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
231,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[226],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
233,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[229],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
235,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[233],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
237,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[231],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
239,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[237],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
241,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[235, 239]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
242,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[241],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
244,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[242],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
246,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[244],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
251,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[178],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
253,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[246, 251]",0,self_attn,,1,model.layers.0.self_attn,aten.copy_.default,[],prefill,True
256,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[167],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
260,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[173],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
264,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[157],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
268,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[120],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
272,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[129],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
276,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[268],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
278,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[276],0,self_attn,,1,model.layers.0.self_attn,aten.exp.default,[],prefill,False
279,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[226, 278]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
282,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[272],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
284,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[260, 282]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
287,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[260],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
289,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[279, 287]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
290,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[289],0,self_attn,,1,model.layers.0.self_attn,aten.sum.dim_IntList,[],prefill,True
291,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[264, 290]",0,self_attn,,1,model.layers.0.self_attn,aten.sub.Tensor,[],prefill,True
292,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[284],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
294,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[292],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
296,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[291],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
298,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[296],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
300,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[294, 298]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
301,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[279, 300]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
302,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[256],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
304,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[302],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
306,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[301],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
308,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[304],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
310,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[308],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
312,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[306],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
314,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[312],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
316,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[310, 314]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
317,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[316],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
319,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[317],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
321,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[319],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
326,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[178],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
328,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[321, 326]",0,self_attn,,1,model.layers.0.self_attn,aten.copy_.default,[],prefill,True
331,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[167],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
335,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[173],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
339,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[157],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
343,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[120],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
347,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[129],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
351,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[343],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
353,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[351],0,self_attn,,1,model.layers.0.self_attn,aten.exp.default,[],prefill,False
354,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[301, 353]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
357,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[347],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
359,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[335, 357]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
362,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[335],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
364,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[354, 362]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
365,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[364],0,self_attn,,1,model.layers.0.self_attn,aten.sum.dim_IntList,[],prefill,True
366,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[339, 365]",0,self_attn,,1,model.layers.0.self_attn,aten.sub.Tensor,[],prefill,True
367,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[359],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
369,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[367],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
371,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[366],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
373,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[371],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
375,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[369, 373]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
376,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[354, 375]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
377,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[331],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
379,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[377],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
381,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[376],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
383,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[379],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
385,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[383],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
387,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[381],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
389,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[387],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
391,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[385, 389]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
392,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[391],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
394,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[392],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
396,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[394],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
401,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[178],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
403,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[396, 401]",0,self_attn,,1,model.layers.0.self_attn,aten.copy_.default,[],prefill,True
406,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[167],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
410,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[173],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
414,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[157],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
418,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[120],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
422,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[129],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
426,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[418],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
428,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[426],0,self_attn,,1,model.layers.0.self_attn,aten.exp.default,[],prefill,False
429,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[376, 428]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
432,self_attn,,,,unsqueeze,"[[B, n_h_kda]]",,,"[[B, n_h_kda, 1]]",[422],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
434,self_attn,,,,elementwise_mul,"[[B, n_h_kda, 1], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[410, 432]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
437,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[410],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
439,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[429, 437]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
440,self_attn,,,,sum,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[439],0,self_attn,,1,model.layers.0.self_attn,aten.sum.dim_IntList,[],prefill,True
441,self_attn,,,,sub,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[414, 440]",0,self_attn,,1,model.layers.0.self_attn,aten.sub.Tensor,[],prefill,True
442,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[434],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
444,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[442],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
446,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[441],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
448,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[446],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
450,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, 1], [B, n_h_kda, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[444, 448]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
451,self_attn,,,,elementwise_add,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[429, 450]",0,self_attn,,1,model.layers.0.self_attn,aten.add.Tensor,[],prefill,False
452,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[406],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
454,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, 1, d_head_kda]]",[452],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
456,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]",[451],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
458,self_attn,,,,permute,"[[B, n_h_kda, 1, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, 1]]",[454],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
460,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, 1]]",,,"[[n_h_kda, B, d_head_kda]]",[458],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
462,self_attn,,,,permute,"[[B, n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, d_head_kda, B, d_head_kda]]",[456],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
464,self_attn,,,,view,"[[n_h_kda, d_head_kda, B, d_head_kda]]",,,"[[n_h_kda, d_head_kda, d_head_kda]]",[462],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
466,self_attn,,,,batched_matmul,"[[n_h_kda, B, d_head_kda], [n_h_kda, d_head_kda, d_head_kda]]",,,"[[n_h_kda, B, d_head_kda]]","[460, 464]",0,self_attn,,1,model.layers.0.self_attn,aten.bmm.default,[],prefill,False
467,self_attn,,,,view,"[[n_h_kda, B, d_head_kda]]",,,"[[n_h_kda, B, 1, d_head_kda]]",[466],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
469,self_attn,,,,permute,"[[n_h_kda, B, 1, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[467],0,self_attn,,1,model.layers.0.self_attn,aten.permute.default,[],prefill,True
471,self_attn,,,,view,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda]]",[469],0,self_attn,,1,model.layers.0.self_attn,aten.view.default,[],prefill,True
476,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[178],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
478,self_attn,,,,copy_,"[[B, n_h_kda, d_head_kda], [B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]","[471, 476]",0,self_attn,,1,model.layers.0.self_attn,aten.copy_.default,[],prefill,True
481,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[167],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
485,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[173],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
489,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[157],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
493,self_attn,,,,select,"[[B, T, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda]]",[120],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
497,self_attn,,,,select,"[[B, T, n_h_kda]]",,,"[[B, n_h_kda]]",[129],0,self_attn,,1,model.layers.0.self_attn,aten.select.int,[],prefill,True
501,self_attn,,,,unsqueeze,"[[B, n_h_kda, d_head_kda]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[493],0,self_attn,,1,model.layers.0.self_attn,aten.unsqueeze.default,[],prefill,True
503,self_attn,,,,exp,"[[B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, 1]]",[501],0,self_attn,,1,model.layers.0.self_attn,aten.exp.default,[],prefill,False
504,self_attn,,,,elementwise_mul,"[[B, n_h_kda, d_head_kda, d_head_kda], [B, n_h_kda, d_head_kda, 1]]",,,"[[B, n_h_kda, d_head_kda, d_head_kda]]","[451, 503]",0,self_attn,,1,model.layers.0.self_attn,aten.mul.Tensor,[],prefill,False
