op_id,block_type,repeat,layers,h1,h2,op_type,input_shape,weight_shape,weight_pos,output_shape,depends_on,layer_idx,block,sub_block,depth,module_path,raw_op,params,phase,unmapped
338,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 264, 271, 272, 274, 281, 282, 284, 291, 292, 294, 301, 302, 304, 311, 312, 314, 321, 322, 324, 331, 332, 333, 334]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
339,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[333, 337]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
340,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
341,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
342,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
343,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]",[183],1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
344,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, d_model*qk_f/n_h, B], [n_h, B, d_head]]",,,"[[n_h, d_model*qk_f/n_h, d_head]]","[184, 185]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
345,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[337, 341]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
346,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_mul,"[[B, n_h, B], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[184, 342]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.mul.Tensor,[],prefill,False
347,xLSTM,31,1-31,mlstm_layer,mlstm_backend,elementwise_add,"[[B, n_h, d_model*qk_f/n_h], [B, n_h, d_model*qk_f/n_h]]",,,"[[B, n_h, d_model*qk_f/n_h]]","[345, 346]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.add.Tensor,[],prefill,False
348,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, d_head]]",,,"[[n_h, B, d_head]]","[191, 192, 194, 201, 202, 204, 211, 212, 214, 221, 222, 224, 231, 232, 234, 241, 242, 244, 251, 252, 254, 261, 262, 264, 271, 272, 274, 281, 282, 284, 291, 292, 294, 301, 302, 304, 311, 312, 314, 321, 322, 324, 331, 332, 334, 341, 342, 343, 344]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
349,xLSTM,31,1-31,mlstm_layer,mlstm_backend,batched_matmul,"[[n_h, B, d_model*qk_f/n_h], [n_h, d_model*qk_f/n_h, B]]",,,"[[n_h, B, B]]","[343, 347]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.bmm.default,[],prefill,False
350,xLSTM,31,1-31,mlstm_layer,mlstm_backend,exp,"[[B, n_h, B]]",,,"[[B, n_h, B]]","[188, 190]",1,mlstm_layer,mlstm_backend,2,backbone.blocks.1.mlstm_layer.mlstm_backend,aten.exp.default,[],prefill,False
351,xLSTM,31,1-31,mlstm_layer,multihead_norm,rmsnorm,"[[B, T, n_h, d_head]]",[d_model*v_f],-1,"[[B, T, d_model*v_f]]","[198, 199, 200, 208, 209, 210, 218, 219, 220, 228, 229, 230, 238, 239, 240, 248, 249, 250, 258, 259, 260, 268, 269, 270, 278, 279, 280, 288, 289, 290, 298, 299, 300, 308, 309, 310, 318, 319, 320, 328, 329, 330, 338, 339, 340, 348, 349, 350]",1,mlstm_layer,multihead_norm,2,backbone.blocks.1.mlstm_layer.multihead_norm,mean+sub+var+add+rsqrt+mul+clone+_unsafe_view+mul,[backbone.blocks.1.mlstm_layer.multihead_norm.weight],prefill,False
352,xLSTM,31,1-31,mlstm_layer,ogate_act_fn,sigmoid,"[[B, T, d_model*v_f]]",,,"[[B, T, d_model*v_f]]",[186],1,mlstm_layer,ogate_act_fn,2,backbone.blocks.1.mlstm_layer.ogate_act_fn,aten.sigmoid.default,[],prefill,False
353,xLSTM,31,1-31,mlstm_layer,,elementwise_mul,"[[B, T, d_model*v_f], [B, T, d_model*v_f]]",,,"[[B, T, d_model*v_f]]","[351, 352]",1,mlstm_layer,,1,backbone.blocks.1.mlstm_layer,aten.mul.Tensor,[],prefill,False
354,xLSTM,31,1-31,mlstm_layer,out_proj,matmul,"[[T, d_model*v_f], [d_model*v_f, d_model*v_f]]","[d_model*v_f, d_model*v_f]",1,"[[T, d_model*v_f]]",[353],1,mlstm_layer,out_proj,2,backbone.blocks.1.mlstm_layer.out_proj,aten.mm.default,[backbone.blocks.1.mlstm_layer.out_proj.weight],prefill,False
355,xLSTM,31,1-31,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[181, 354]",1,,,0,backbone.blocks.1,aten.add.Tensor,[],prefill,False
356,xLSTM,31,1-31,norm_ffn,,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[355],1,norm_ffn,,1,backbone.blocks.1.norm_ffn,pow+mean+add+rsqrt+mul+mul,[backbone.blocks.1.norm_ffn.weight],prefill,False
357,xLSTM,31,1-31,ffn,proj_up_gate,matmul,"[[T, d_model], [d_model, roundup(d_model*ffn_f,ffn_r)]]","[roundup(d_model*ffn_f,ffn_r), d_model]",1,"[[T, roundup(d_model*ffn_f,ffn_r)]]",[356],1,ffn,proj_up_gate,2,backbone.blocks.1.ffn.proj_up_gate,aten.mm.default,[backbone.blocks.1.ffn.proj_up_gate.weight],prefill,False
358,xLSTM,31,1-31,ffn,act_fn,silu,"[[B, T, roundup(d_model*ffn_f,ffn_r)]]",,,"[[B, T, roundup(d_model*ffn_f,ffn_r)]]",[357],1,ffn,act_fn,2,backbone.blocks.1.ffn.act_fn,aten.silu.default,[],prefill,False
359,xLSTM,31,1-31,ffn,proj_up,matmul,"[[T, d_model], [d_model, roundup(d_model*ffn_f,ffn_r)]]","[roundup(d_model*ffn_f,ffn_r), d_model]",1,"[[T, roundup(d_model*ffn_f,ffn_r)]]",[356],1,ffn,proj_up,2,backbone.blocks.1.ffn.proj_up,aten.mm.default,[backbone.blocks.1.ffn.proj_up.weight],prefill,False
360,xLSTM,31,1-31,ffn,,elementwise_mul,"[[B, T, roundup(d_model*ffn_f,ffn_r)], [B, T, roundup(d_model*ffn_f,ffn_r)]]",,,"[[B, T, roundup(d_model*ffn_f,ffn_r)]]","[358, 359]",1,ffn,,1,backbone.blocks.1.ffn,aten.mul.Tensor,[],prefill,False
361,xLSTM,31,1-31,ffn,proj_down,matmul,"[[T, roundup(d_model*ffn_f,ffn_r)], [roundup(d_model*ffn_f,ffn_r), d_model]]","[d_model, roundup(d_model*ffn_f,ffn_r)]",1,"[[T, d_model]]",[360],1,ffn,proj_down,2,backbone.blocks.1.ffn.proj_down,aten.mm.default,[backbone.blocks.1.ffn.proj_down.weight],prefill,False
362,xLSTM,31,1-31,,,elementwise_add,"[[B, T, d_model], [B, T, d_model]]",,,"[[B, T, d_model]]","[355, 361]",1,,,0,backbone.blocks.1,aten.add.Tensor,[],prefill,False
363,norm,1,,backbone,out_norm,rmsnorm,"[[B, T, d_model]]",[d_model],-1,"[[B, T, d_model]]",[362],,other,,2,backbone.out_norm,pow+mean+add+rsqrt+mul+mul,[backbone.out_norm.weight],prefill,False
364,head,1,,lm_head,,matmul,"[[T, d_model], [d_model, V]]","[V, d_model]",1,"[[T, V]]",[363],,other,,1,lm_head,aten.mm.default,[lm_head.weight],prefill,False
365,-,1,,,,tanh,"[[B, T, V]]",,,"[[B, T, V]]",[364],,other,,0,,aten.tanh.default,[],prefill,False
